,dt,device_type,search_origin,search_destination,search_route,search_adult_count,search_child_count,search_cabin_class,search_type,search_departure_date,search_arrival_date,currency,amount,unit,operating_carrier,booking_type,latitude_deg_origin,longitude_deg_origin,iso_country_origin,iata_code_origin,latitude_deg_dest,longitude_deg_dest,iata_code_dest,distance_miles,distance_km,CO2_emissions,CO2_emissions_per_passenger
118,2022-02-05,IOS,BFS,EDI,BFS-EDI,1.0,0.0,ECONOMY,oneway,2022-05-24,,GBP,5200.0,CENTI,-32356,REDIRECT,54.6575012207,-6.21582984924,GB,BFS,55.950145,-3.372288,EDI,143.10295712245613,230.30188542728206,1588.4428183398522,11.18621703056234
119,2022-02-05,IOS,BFS,EDI,BFS-EDI,1.0,0.0,ECONOMY,oneway,2022-05-24,,GBP,5200.0,CENTI,-32356,DIRECT_BOOKING,54.6575012207,-6.21582984924,GB,BFS,55.950145,-3.372288,EDI,143.10295712245613,230.30188542728206,1588.4428183398522,11.18621703056234
121,2022-02-05,IOS,BRS,EDI,BRS-EDI,1.0,0.0,ECONOMY,return,2022-05-27,2022-05-29,GBP,14000.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
122,2022-02-05,IOS,BRS,EDI,BRS-EDI,1.0,0.0,ECONOMY,return,2022-06-24,2022-06-26,GBP,13700.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
123,2022-02-05,IOS,BRS,EDI,BRS-EDI,5.0,0.0,ECONOMY,return,2022-07-06,2022-11-06,GBP,33600.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
124,2022-02-05,IOS,BRS,EDI,BRS-EDI,2.0,0.0,ECONOMY,return,2022-07-06,2022-11-06,AUD,23500.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
125,2022-02-05,IOS,BRS,EDI,BRS-EDI,1.0,0.0,ECONOMY,return,2022-07-06,2022-11-06,AUD,11400.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
126,2022-02-05,IOS,BRS,EDI,BRS-EDI,1.0,0.0,ECONOMY,return,2022-05-19,2022-05-20,GBP,6400.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
127,2022-02-05,IOS,BRS,EDI,BRS-EDI,1.0,0.0,ECONOMY,oneway,2022-10-05,,CNY,26200.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
128,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-16,2022-09-18,GBP,7600.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
129,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-16,2022-09-18,GBP,7600.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
130,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-16,2022-09-18,GBP,7600.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
131,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10,2022-10-10,GBP,13800.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
132,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10,2022-10-10,GBP,13800.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
133,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10,2022-10-10,GBP,13800.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
134,2022-02-05,IOS,BHX,EDI,BHX-EDI,5.0,0.0,ECONOMY,return,2022-09-23,2022-09-25,GBP,40700.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
135,2022-02-05,IOS,BHX,EDI,BHX-EDI,5.0,0.0,ECONOMY,return,2022-09-23,2022-09-25,GBP,40700.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
136,2022-02-05,IOS,BHX,EDI,BHX-EDI,5.0,0.0,ECONOMY,return,2022-09-23,2022-09-25,GBP,40700.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
137,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-29,2022-03-09,GBP,7200.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
138,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-29,2022-03-09,GBP,7200.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
139,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-29,2022-03-09,GBP,7200.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
140,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-07-10,2022-09-10,GBP,6800.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
141,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-07-10,2022-09-10,GBP,6800.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
142,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-07-10,2022-09-10,GBP,6800.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
143,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-06-06,2022-07-06,GBP,5300.0,CENTI,-32356,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
144,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-06-06,2022-07-06,GBP,5300.0,CENTI,-32356,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
145,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-23,2022-09-25,GBP,8000.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
146,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-23,2022-09-25,GBP,8000.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
147,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-23,2022-09-25,GBP,8000.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
148,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10,2022-09-10,GBP,13800.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
149,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10,2022-09-10,GBP,13800.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
150,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10,2022-09-10,GBP,13800.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,EDI,250.3093658806544,402.8338761238359,2778.433951271123,19.566436276557205
168,2022-02-05,IOS,SYY,EDI,SYY-EDI,1.0,0.0,ECONOMY,oneway,2022-05-15,,GBP,16000.0,CENTI,-32094,REDIRECT,58.215599,-6.33111,GB,SYY,55.950145,-3.372288,EDI,191.90650096712616,308.8435758924387,2130.1621530651532,15.001141922994037
178,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2022-05-20,,GBP,6300.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
179,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2022-11-11,2022-11-13,GBP,11200.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
180,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2022-05-19,2022-05-20,GBP,10500.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,EDI,306.90835112721425,493.92111343647554,3406.68268524584,23.990723135534083
209,2022-02-05,IOS,STN,EDI,STN-EDI,1.0,0.0,ECONOMY,return,2022-07-22,2022-07-24,GBP,8700.0,CENTI,-32356,REDIRECT,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
210,2022-02-05,IOS,STN,EDI,STN-EDI,1.0,0.0,ECONOMY,return,2022-07-22,2022-07-24,GBP,8700.0,CENTI,-32356,DIRECT_BOOKING,51.8849983215,0.234999999404,GB,STN,55.950145,-3.372288,EDI,316.81710840679165,509.8677125118197,3516.6698906531246,24.765280920092426
229,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-05-05,2022-08-05,GBP,14300.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
230,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09,2022-09-14,GBP,6300.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
231,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-01-06,2022-06-06,GBP,15300.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
232,2022-02-05,IOS,LHR,INV,LOND-INV,2.0,1.0,ECONOMY,return,2022-09-09,2022-09-14,GBP,18200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
233,2022-02-05,IOS,LHR,INV,LOND-INV,2.0,1.0,ECONOMY,return,2022-09-09,2022-09-14,GBP,18200.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
234,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,oneway,2022-05-30,,THB,168200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
235,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09,2022-09-15,GBP,4100.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
236,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,return,2022-09-09,2022-09-15,GBP,4100.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
237,2022-02-05,IOS,LHR,INV,LOND-INV,1.0,0.0,ECONOMY,oneway,2022-08-07,,KYD,8600.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.54249954223633,-4.047500133514404,INV,443.3459377637623,713.4961248644844,4921.139891458509,34.655914728581045
238,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-07-06,2022-06-13,GBP,5200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
239,2022-02-05,IOS,LGW,INV,LGW-INV,1.0,0.0,ECONOMY,return,2022-07-06,2022-06-13,GBP,5200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
240,2022-02-05,IOS,LGW,INV,LGW-INV,2.0,0.0,ECONOMY,return,2022-07-06,2022-06-13,GBP,12200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
241,2022-02-05,IOS,LGW,INV,LGW-INV,2.0,0.0,ECONOMY,return,2022-07-06,2022-06-13,GBP,12200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,57.54249954223633,-4.047500133514404,INV,468.13720294710856,753.3937987397115,5196.3229340028165,36.59382347889307
245,2022-02-05,IOS,LBA,INV,LBA-INV,1.0,0.0,ECONOMY,return,2022-05-19,2022-05-22,GBP,29200.0,CENTI,-32302,REDIRECT,53.865898,-1.66057,GB,LBA,57.54249954223633,-4.047500133514404,INV,270.4501581931704,435.24733938722966,3001.9967451350817,21.140822148838602
246,2022-02-05,IOS,EMA,INV,EMA-INV,1.0,0.0,ECONOMY,return,2022-05-23,2022-05-30,GBP,11300.0,CENTI,-31915,REDIRECT,52.8311,-1.32806,GB,EMA,57.54249954223633,-4.047500133514404,INV,342.6752137834524,551.4822992511165,3803.694859300586,26.786583516201308
247,2022-02-05,IOS,STN,INV,STN-INV,1.0,0.0,ECONOMY,return,2022-08-22,2022-08-28,AUD,48400.0,CENTI,-31915,REDIRECT,51.8849983215,0.234999999404,GB,STN,57.54249954223633,-4.047500133514404,INV,426.427387521388,686.2683575432208,4733.343984444339,33.333408341157316
248,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14,,GBP,20700.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
249,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14,,GBP,20700.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
250,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-14,,GBP,20700.0,CENTI,-32480,BOOK_WITH_SKYSCANNER,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
251,2021-03-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,return,2021-07-06,2021-11-06,GBP,17200.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
252,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-09-05,,GBP,6200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
253,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-09-05,,GBP,6200.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
254,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-03-05,,GBP,13100.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
255,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-03-05,,GBP,13100.0,CENTI,-32480,BOOK_WITH_SKYSCANNER,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
256,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,1.0,0.0,ECONOMY,oneway,2022-03-05,,GBP,13100.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
257,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,2.0,0.0,ECONOMY,oneway,2022-02-03,,GBP,9400.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
258,2022-02-05,IOS,LHR,ABZ,LOND-ABZ,2.0,0.0,ECONOMY,oneway,2022-02-03,,GBP,9400.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
259,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-05,,GBP,21200.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
260,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-05,,GBP,21200.0,CENTI,-32480,BOOK_WITH_SKYSCANNER,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
261,2022-02-05,IOS,LHR,ABZ,LHR-ABZ,1.0,0.0,ECONOMY,oneway,2022-05-05,,GBP,21200.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,57.2019,-2.19778,ABZ,402.0865570625206,647.0955880892252,4463.160767323743,31.430709629040443
263,2021-03-05,IOS,MAN,ABZ,MAN-ABZ,1.0,0.0,ECONOMY,return,2021-05-25,2021-05-28,GBP,22700.0,CENTI,-32094,DIRECT_BOOKING,53.349375,-2.279521,GB,MAN,57.2019,-2.19778,ABZ,266.2035136543084,428.4130274784793,2954.8589909234397,20.80886613326366
264,2021-03-05,IOS,MAN,ABZ,MAN-ABZ,1.0,0.0,ECONOMY,return,2021-05-25,2021-05-28,GBP,22700.0,CENTI,-32094,REDIRECT,53.349375,-2.279521,GB,MAN,57.2019,-2.19778,ABZ,266.2035136543084,428.4130274784793,2954.8589909234397,20.80886613326366
265,2021-03-05,IOS,MAN,ABZ,MAN-ABZ,1.0,0.0,ECONOMY,return,2021-05-25,2021-05-28,GBP,22700.0,CENTI,-32094,BOOK_WITH_SKYSCANNER,53.349375,-2.279521,GB,MAN,57.2019,-2.19778,ABZ,266.2035136543084,428.4130274784793,2954.8589909234397,20.80886613326366
268,2022-02-05,IOS,SOU,ABZ,SOU-ABZ,1.0,0.0,ECONOMY,return,2022-05-06,2022-09-06,GBP,25800.0,CENTI,-32094,BOOK_WITH_SKYSCANNER,50.950298,-1.3568,GB,SOU,57.2019,-2.19778,ABZ,433.27885858052014,697.2947313834086,4809.395312926872,33.8689810769498
269,2022-02-05,IOS,SOU,ABZ,SOU-ABZ,1.0,0.0,ECONOMY,return,2022-05-06,2022-09-06,GBP,25800.0,CENTI,-32094,REDIRECT,50.950298,-1.3568,GB,SOU,57.2019,-2.19778,ABZ,433.27885858052014,697.2947313834086,4809.395312926872,33.8689810769498
270,2022-02-05,IOS,SOU,ABZ,SOU-ABZ,1.0,0.0,ECONOMY,return,2022-05-06,2022-09-06,GBP,25800.0,CENTI,-32094,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,57.2019,-2.19778,ABZ,433.27885858052014,697.2947313834086,4809.395312926872,33.8689810769498
272,2021-03-05,IOS,LHR,GLA,LHR-GLA,1.0,0.0,ECONOMY,oneway,2021-03-05,,GBP,30100.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,55.871899,-4.43306,GLA,344.6834453230778,554.7142346300234,3825.9862293101646,26.943564995142005
273,2022-02-05,IOS,LHR,GLA,LHR-GLA,1.0,0.0,ECONOMY,oneway,2022-04-05,,MYR,227000.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,55.871899,-4.43306,GLA,344.6834453230778,554.7142346300234,3825.9862293101646,26.943564995142005
274,2022-02-05,IOS,LGW,GLA,LGW-GLA,1.0,0.0,ECONOMY,return,2022-05-13,2022-05-16,GBP,6200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.871899,-4.43306,GLA,369.8600254128577,595.2320127380301,4105.446267300486,28.911593431693568
275,2022-02-05,IOS,LGW,GLA,LGW-GLA,1.0,0.0,ECONOMY,return,2022-05-13,2022-05-16,GBP,6200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.871899,-4.43306,GLA,369.8600254128577,595.2320127380301,4105.446267300486,28.911593431693568
276,2022-02-05,IOS,BHX,GLA,BHX-GLA,1.0,0.0,ECONOMY,oneway,2022-09-05,,GBP,3800.0,CENTI,-32356,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.871899,-4.43306,GLA,259.8939648824745,418.2587930198211,2884.822999808258,20.31565492822717
